Time,Altitude ,Pressure,Velocity,Tempurature,Events,Voltage
0,-2.84E-06,989.3,0,81.5,-,9.043174
0.05,5.567414,989.1,5.285714,81.5,-,9.043174
0.1,19.48909,988.6,18.52381,81.5,-,9.043174
0.15,25.058,988.4,23.80952,81.5,-,9.043174
0.2,30.62952,988.2,29.09524,81.5,-,9.043174
0.25,44.56147,987.7,42.38095,81.5,-,9.043174
0.3,52.92304,987.4,50.33333,81.5,-,9.043174
0.35,64.07614,987,60.95238,81.5,-,9.043174
0.4,80.81094,986.4,76.90476,81.5,-,9.043174
0.45,94.76348,985.9,90.19048,81.5,-,9.043174
0.5,105.9303,985.5,100.8095,81.5,-,9.043174
0.55,128.2733,984.7,122.0952,81.5,-,9.043174
0.6,147.8361,984,140.7143,81.5,-,9.043174
0.65,161.8162,983.5,154.0476,81.5,-,9.043174
0.7,175.802,983,167.381,81.5,-,9.043174
0.75,195.3923,982.3,186.0476,81.5,-,9.043174
0.8,212.1919,981.7,202.0476,81.5,-,9.043174
0.85,223.3974,981.3,212.7143,81.5,-,9.043174
0.9,248.6208,980.4,236.7143,81.5,-,9.043174
0.95,271.0596,979.6,258.0952,81.5,-,9.043174
1,285.0905,979.1,271.4762,81.68,-,9.062621
1.05,313.1698,978.1,298.2381,81.68,-,9.062621
1.1,335.6496,977.3,314.381,81.68,-,9.062621
1.15,360.9565,976.4,325.2381,81.68,-,9.062621
1.2,389.0987,975.4,346.7619,81.68,-,9.062621
1.25,417.2642,974.4,368.2857,81.68,-,9.062621
1.3,442.6339,973.5,379.1429,81.68,-,9.062621
1.35,479.3112,972.2,406.1429,81.68,-,9.062621
1.4,513.2031,971,427.8095,81.68,-,9.062621
1.45,544.2995,969.9,441.4762,81.68,-,9.062621
1.5,566.9349,969.1,449.7619,81.68,-,9.062621
1.55,612.2476,967.5,482.2857,81.68,-,9.062621
1.6,643.4351,966.4,490.7143,81.68,-,9.062621
1.65,686.0107,964.9,512.6667,81.68,-,9.062621
1.7,717.2681,963.8,529.0952,81.68,-,9.062621
1.75,751.399,962.6,548.2857,81.68,-,9.062621
1.8,788.4125,961.3,564.8571,81.68,-,9.062621
1.85,831.1712,959.8,589.5714,81.68,-,9.062621
1.9,871.127,958.4,616.9524,81.68,-,9.062621
1.95,913.9905,956.9,633.7619,81.68,-,9.062621
2,939.7354,956,636.9048,81.68,-,9.043174
2.05,994.1494,954.1,675.3333,81.68,-,9.043174
2.1,1037.169,952.6,689.5238,81.68,-,9.043174
2.15,1083.117,951,711.8571,81.68,-,9.043174
2.2,1123.374,949.6,726.0952,81.68,-,9.043174
2.25,1166.559,948.1,740.4286,81.68,-,9.043174
2.3,1206.914,946.7,752.0476,81.68,-,9.043174
2.35,1244.43,945.4,763.619,81.68,-,9.043174
2.4,1279.099,944.2,761.6667,81.68,-,9.043174
2.45,1316.696,942.9,765.1905,81.68,-,9.043174
2.5,1351.438,941.7,768.6667,81.68,-,9.043174
2.55,1421.031,939.3,813.381,81.68,-,9.043174
2.6,1470.413,937.6,817.2857,81.68,-,9.043174
2.65,1519.866,935.9,834.6667,81.68,-,9.043174
2.7,1575.226,934,846.8095,81.68,-,9.043174
2.75,1630.676,932.1,869.8571,81.68,-,9.043174
2.8,1674.517,930.6,879.0952,81.68,-,9.043174
2.85,1724.271,928.9,891.2381,81.68,-,9.043174
2.9,1768.235,927.4,892.381,81.68,-,9.043174
2.95,1815.193,925.8,899.0476,81.68,-,9.043174
3,1847.514,924.7,889,81.68,-,9.101517
3.05,1906.361,922.7,920.5238,81.68,-,9.101517
3.1,1950.563,921.2,910.8095,81.68,-,9.101517
3.15,2000.73,919.5,917.619,81.68,-,9.101517
3.2,2048.014,917.9,918.9048,81.68,-,9.101517
3.25,2098.327,916.2,928.4762,81.68,-,9.101517
3.3,2145.75,914.6,932.4762,81.68,-,9.101517
3.35,2208.094,912.5,953.4286,81.68,-,9.101517
3.4,2258.648,910.8,965.8571,81.68,-,9.101517
3.45,2312.259,909,983.9048,81.68,-,9.101517
3.5,2342.08,908,976.4762,81.68,-,9.101517
3.55,2401.802,906,1000.238,81.68,-,9.101517
3.6,2440.678,904.7,971,81.68,-,9.101517
3.65,2482.597,903.3,963.8571,81.68,-,9.101517
3.7,2515.568,902.2,948.1429,81.68,-,9.101517
3.75,2557.581,900.8,935.4286,81.68,-,9.101517
3.8,2593.633,899.6,916.9524,81.68,-,9.101517
3.85,2638.753,898.1,918.1429,81.68,-,9.101517
3.9,2683.935,896.6,913.8095,81.68,-,9.101517
3.95,2732.195,895,917.9048,81.68,-,9.101517
4,2759.373,894.1,899.0952,81.68,-,9.082069
4.05,2813.794,892.3,920.1429,81.68,-,9.082069
4.1,2853.153,891,901.5714,81.68,-,9.082069
4.15,2898.626,889.5,902.7619,81.68,-,9.082069
4.2,2941.124,888.1,895.4762,81.68,-,9.082069
4.25,2983.674,886.7,890.9524,81.68,-,9.082069
4.3,3023.235,885.4,880.7143,81.68,-,9.082069
4.35,3065.892,884,876.1905,81.68,-,9.082069
4.4,3105.551,882.7,854.5714,81.68,-,9.082069
4.45,3148.313,881.3,847.1429,81.68,-,9.082069
4.5,3178.892,880.3,825.2381,81.68,-,9.082069
4.55,3230.94,878.6,846.4286,81.68,-,9.082069
4.6,3264.66,877.5,821.6667,81.68,-,9.082069
4.65,3307.629,876.1,825.5238,81.68,-,9.082069
4.7,3350.651,874.7,826.5714,81.68,-,9.082069
4.75,3396.809,873.2,839.1429,81.68,-,9.082069
4.8,3436.865,871.9,837.2857,81.68,-,9.082069
4.85,3476.97,870.6,841.1429,81.68,-,9.082069
4.9,3514.031,869.4,833.4762,81.68,-,9.082069
4.95,3551.135,868.2,825.7619,81.68,-,9.082069
5,3578.991,867.3,806.3333,81.68,-,9.101517
5.05,3628.568,865.7,827.6667,81.68,-,9.101517
5.1,3662.697,864.6,808.381,81.68,-,9.101517
5.15,3699.966,863.4,806.381,81.68,-,9.101517
5.2,3737.279,862.2,798.619,81.68,-,9.101517
5.25,3774.634,861,793.7143,81.68,-,9.101517
5.3,3808.912,859.9,785.8571,81.68,-,9.101517
5.35,3849.47,858.6,786.8095,81.68,-,9.101517
5.4,3880.702,857.6,775.9524,81.68,-,9.101517
5.45,3918.218,856.4,773.9048,81.68,-,9.101517
5.5,3943.254,855.6,757.0476,81.68,-,9.101517
5.55,3990.245,854.1,772.6667,81.68,-,9.101517
5.6,4021.61,853.1,752.9524,81.68,-,9.101517
5.65,4059.286,851.9,756.7619,81.68,-,9.101517
5.7,4090.716,850.9,745.8095,81.68,-,9.101517
5.75,4131.622,849.6,743.8095,81.68,-,9.101517
5.8,4166.272,848.5,732.8571,81.68,-,9.101517
5.85,4207.27,847.2,733.7619,81.68,-,9.101517
5.9,4242.001,846.1,728.6667,81.68,-,9.101517
5.95,4279.93,844.9,729.5238,81.68,-,9.101517
6,4305.242,844.1,718.2857,81.68,-,9.101517
6.05,4352.751,842.6,737,81.68,-,9.101517
6.1,4390.807,841.4,726,81.68,-,9.101517
6.15,4428.909,840.2,729.7619,81.68,-,9.101517
6.2,4463.875,839.1,727.5714,81.68,-,9.101517
6.25,4502.059,837.9,728.4286,81.68,-,9.101517
6.3,4537.102,836.8,726.2381,81.68,-,9.101517
6.35,4572.181,835.7,727,81.68,-,9.101517
6.4,4604.104,834.7,718.7619,81.68,-,9.101517
6.45,4642.454,833.5,725.5238,81.68,-,9.101517
6.5,4664.845,832.8,711.1429,81.68,-,9.101517
6.55,4712.876,831.3,733.0476,81.68,-,9.101517
6.6,4744.936,830.3,718.8095,81.68,-,9.101517
6.65,4777.027,829.3,719.5238,81.68,-,9.101517
6.7,4809.15,828.3,714.1905,81.68,-,9.101517
6.75,4841.304,827.3,714.8571,81.68,-,9.101517
6.8,4867.05,826.5,700.4286,81.68,-,9.101517
6.85,4899.261,825.5,698.0952,81.68,-,9.101517
6.9,4931.503,824.5,689.7619,81.68,-,9.101517
6.95,4963.777,823.5,687.381,81.68,-,9.101517
7,4983.156,822.9,669.7143,81.68,-,9.120965
7.05,5025.186,821.6,685.6667,81.68,-,9.120965
7.1,5054.313,820.7,668.1905,81.68,-,9.120965
7.15,5086.708,819.7,662.8095,81.68,-,9.120965
7.2,5115.892,818.8,654.3333,81.68,-,9.120965
7.25,5148.348,817.8,651.9524,81.68,-,9.120965
7.3,5180.836,816.8,646.5238,81.68,-,9.120965
7.35,5213.356,815.8,644.0952,81.68,-,9.120965
7.4,5242.651,814.9,638.5714,81.68,-,9.120965
7.45,5278.494,813.8,642.3333,81.68,-,9.120965
7.5,5298.06,813.2,624.4286,81.68,-,9.120965
7.55,5343.762,811.8,646.619,81.68,-,9.120965
7.6,5373.173,810.9,628.8571,81.68,-,9.120965
7.65,5405.885,809.9,629.4762,81.68,-,9.120965
7.7,5435.354,809,626.9524,81.68,-,9.120965
7.75,5468.129,808,627.5714,81.68,-,9.120965
7.8,5500.936,807,628.1905,81.68,-,9.120965
7.85,5533.776,806,634.9524,81.68,-,9.120965
7.9,5566.649,805,635.5714,81.68,-,9.120965
7.95,5599.555,804,636.1905,81.68,-,9.120965
8,5619.313,803.4,624.2857,81.68,-,9.101517
8.05,5662.168,802.1,646.619,81.68,-,9.101517
8.1,5691.868,801.2,634.8571,81.68,-,9.101517
8.15,5728.207,800.1,641.7143,81.68,-,9.101517
8.2,5757.966,799.2,639.1905,81.68,-,9.101517
8.25,5787.755,798.3,639.7619,81.68,-,9.101517
8.3,5817.569,797.4,637.2381,81.68,-,9.101517
8.35,5850.729,796.4,637.8571,81.68,-,9.101517
8.4,5877.283,795.6,632.1905,81.68,-,9.101517
8.45,5907.179,794.7,632.7619,81.68,-,9.101517
8.5,5927.126,794.1,617.619,81.68,-,9.101517
8.55,5967.055,792.9,637.0476,81.68,-,9.101517
8.6,5993.704,792.1,618.9048,81.68,-,9.101517
8.65,6023.707,791.2,619.4762,81.68,-,9.101517
8.7,6047.063,790.5,610.5714,81.68,-,9.101517
8.75,6073.775,789.7,607.9524,81.68,-,9.101517
8.8,6097.167,789,599.0476,81.68,-,9.101517
8.85,6123.92,788.2,593.2857,81.68,-,9.101517
8.9,6150.696,787.4,587.5238,81.68,-,9.101517
8.95,6177.495,786.6,581.7619,81.68,-,9.101517
9,6194.255,786.1,566.381,81.68,-,9.101517
9.05,6231.156,785,582.7143,81.68,-,9.101517
9.1,6254.662,784.3,564.2857,81.68,-,9.101517
9.15,6284.906,783.4,564.8095,81.68,-,9.101517
9.2,6311.816,782.6,555.8095,81.68,-,9.101517
9.25,6342.114,781.7,556.3333,81.68,-,9.101517
9.3,6365.7,781,550.4286,81.68,-,9.101517
9.35,6392.675,780.2,547.7619,81.68,-,9.101517
9.4,6419.672,779.4,541.9048,81.68,-,9.101517
9.45,6450.073,778.5,545.5714,81.68,-,9.101517
9.5,6466.974,778,533.1905,81.68,-,9.101517
9.55,6504.186,776.9,549.619,81.68,-,9.101517
9.6,6531.278,776.1,537.381,81.68,-,9.101517
9.65,6558.392,775.3,537.8095,81.68,-,9.101517
9.7,6585.527,774.5,535.0952,81.68,-,9.101517
9.75,6612.686,773.7,538.7143,81.68,-,9.101517
9.8,6636.469,773,535.9524,81.68,-,9.101517
9.85,6667.073,772.1,542.8095,81.68,-,9.101517
9.9,6690.894,771.4,540,81.68,-,9.101517
9.95,6718.143,770.6,540.4286,81.68,-,9.101517
10,6735.184,770.1,531.1429,81.68,-,9.101517
10.05,6772.705,769,550.9048,81.68,-,9.101517
10.1,6800.021,768.2,541.7619,81.68,-,9.101517
10.15,6827.359,767.4,545.4286,81.68,-,9.101517
10.2,6854.724,766.6,542.6667,81.68,-,9.101517
10.25,6885.532,765.7,546.381,81.68,-,9.101517
10.3,6912.943,764.9,543.619,81.68,-,9.101517
10.35,6940.38,764.1,547.2857,81.68,-,9.101517
10.4,6964.402,763.4,544.4286,81.68,-,9.101517
10.45,6991.883,762.6,544.9048,81.68,-,9.101517
10.5,7009.068,762.1,532.3333,81.68,-,9.101517
10.55,7043.467,761.1,549,81.68,-,9.101517
10.6,7067.567,760.4,536.5238,81.68,-,9.101517
10.65,7091.687,759.7,533.6667,81.68,-,9.101517
10.7,7115.824,759,530.8571,81.68,-,9.101517
10.75,7139.979,758.3,528,81.68,-,9.101517
10.8,7160.697,757.7,521.8571,81.68,-,9.101517
10.85,7184.886,757,522.2381,81.68,-,9.101517
10.9,7209.094,756.3,516.1429,81.68,-,9.101517
10.95,7229.856,755.7,513.2381,81.68,-,9.101517
11,7243.706,755.3,500.4762,81.68,-,9.101517
11.05,7271.423,754.5,510.619,81.68,-,9.101517
11.1,7292.225,753.9,494.7143,81.68,-,9.101517
11.15,7316.513,753.2,491.8571,81.68,-,9.101517
11.2,7337.347,752.6,485.6667,81.68,-,9.101517
11.25,7358.191,752,479.4762,81.68,-,9.101517
11.3,7379.05,751.4,470,81.68,-,9.101517
11.35,7403.403,750.7,467.0952,81.68,-,9.101517
11.4,7427.775,750,464.1429,81.68,-,9.101517
11.45,7452.165,749.3,464.5238,81.68,-,9.101517
11.5,7466.109,748.9,451.619,81.68,-,9.101517
11.55,7494.019,748.1,461.8095,81.68,-,9.101517
11.6,7514.965,747.5,449,81.68,-,9.101517
11.65,7539.422,746.8,449.3333,81.68,-,9.101517
11.7,7560.397,746.2,446.381,81.68,-,9.101517
11.75,7581.39,745.6,443.381,81.68,-,9.101517
11.8,7605.894,744.9,443.7143,81.68,-,9.101517
11.85,7626.916,744.3,444,81.68,-,9.101517
11.9,7647.948,743.7,441,81.68,-,9.101517
11.95,7672.506,743,441.3333,81.68,-,9.101517
12,7686.547,742.6,434.9524,81.68,-,9.120965
12.05,7714.647,741.8,448.5238,81.68,-,9.120965
12.1,7735.738,741.2,442.2381,81.68,-,9.120965
12.15,7760.362,740.5,445.8571,81.68,-,9.120965
12.2,7781.482,739.9,442.8095,81.68,-,9.120965
12.25,7802.619,739.3,443.0952,81.68,-,9.120965
12.3,7823.767,738.7,443.381,81.68,-,9.120965
12.35,7844.931,738.1,443.6667,81.68,-,9.120965
12.4,7866.107,737.5,440.6667,81.68,-,9.120965
12.45,7887.297,736.9,437.6667,81.68,-,9.120965
12.5,7901.433,736.5,427.9048,81.68,-,9.120965
12.55,7933.261,735.6,444.9524,81.68,-,9.120965
12.6,7950.956,735.1,435.2381,81.68,-,9.120965
12.65,7975.743,734.4,438.9048,81.68,-,9.120965
12.7,7997.008,733.8,435.8571,81.68,-,9.120965
12.75,8018.284,733.2,436.1429,81.68,-,9.120965
12.8,8039.577,732.6,436.4286,81.68,-,9.120965
12.85,8064.433,731.9,436.7619,81.68,-,9.120965
12.9,8085.756,731.3,437.0476,81.68,-,9.120965
12.95,8107.092,730.7,437.3333,81.68,-,9.120965
13,8121.325,730.3,427.5238,81.68,-,9.120965
13.05,8149.808,729.5,441.2857,81.68,-,9.120965
13.1,8167.622,729,431.4762,81.68,-,9.120965
13.15,8189.012,728.4,431.7619,81.68,-,9.120965
13.2,8210.419,727.8,428.7143,81.68,-,9.120965
13.25,8231.837,727.2,429,81.68,-,9.120965
13.3,8249.697,726.7,425.8571,81.68,-,9.120965
13.35,8267.567,726.2,422.7143,81.68,-,9.120965
13.4,8285.448,725.7,419.619,81.68,-,9.120965
13.45,8306.919,725.1,419.8571,81.68,-,9.120965
13.5,8317.658,724.8,409.9048,81.68,-,9.120965
13.55,8342.733,724.1,420.3333,81.68,-,9.120965
13.6,8360.655,723.6,407.0476,81.68,-,9.120965
13.65,8374.999,723.2,403.8571,81.68,-,9.120965
13.7,8392.939,722.7,397.3333,81.68,-,9.120965
13.75,8410.891,722.2,394.1905,81.68,-,9.120965
13.8,8425.259,721.8,387.5714,81.68,-,9.120965
13.85,8443.228,721.3,384.381,81.68,-,9.120965
13.9,8457.607,720.9,374.4286,81.68,-,9.120965
13.95,8475.595,720.4,371.2857,81.68,-,9.120965
14,8486.394,720.1,361.2381,81.68,-,9.120965
14.05,8507.997,719.5,368.2381,81.68,-,9.120965
14.1,8526.012,719,358.2381,81.68,-,9.120965
14.15,8544.037,718.5,358.4762,81.68,-,9.120965
14.2,8558.466,718.1,351.8571,81.68,-,9.120965
14.25,8576.509,717.6,348.6667,81.68,-,9.120965
14.3,8594.563,717.1,345.4762,81.68,-,9.120965
14.35,8609.012,716.7,342.2381,81.68,-,9.120965
14.4,8627.084,716.2,342.4286,81.68,-,9.120965
14.45,8645.166,715.7,342.619,81.68,-,9.120965
14.5,8656.02,715.4,332.5238,81.68,-,9.120965
14.55,8681.361,714.7,346.4286,81.68,-,9.120965
14.6,8695.852,714.3,336.3333,81.68,-,9.120965
14.65,8713.973,713.8,336.5238,81.68,-,9.120965
14.7,8728.476,713.4,336.6667,81.68,-,9.120965
14.75,8746.615,712.9,336.8571,81.68,-,9.120965
14.8,8761.136,712.5,333.5714,81.68,-,9.120965
14.85,8779.294,712,337.1905,81.68,-,9.120965
14.9,8793.829,711.6,333.9524,81.68,-,9.120965
14.95,8812.006,711.1,337.5714,81.68,-,9.120965
15,8822.916,710.8,330.8095,81.68,-,9.101517
15.05,8844.749,710.2,341.3333,81.68,-,9.101517
15.1,8859.313,709.8,334.619,81.68,-,9.101517
15.15,8877.528,709.3,334.8095,81.68,-,9.101517
15.2,8892.105,708.9,331.5238,81.68,-,9.101517
15.25,8906.691,708.5,331.6667,81.68,-,9.101517
15.3,8921.285,708.1,328.381,81.68,-,9.101517
15.35,8939.534,707.6,328.5714,81.68,-,9.101517
15.4,8954.141,707.2,328.7143,81.68,-,9.101517
15.45,8968.755,706.8,325.4286,81.68,-,9.101517
15.5,8979.72,706.5,318.619,81.68,-,9.101517
15.55,9001.659,705.9,329.1905,81.68,-,9.101517
15.6,9016.296,705.5,319,81.68,-,9.101517
15.65,9034.601,705,322.619,81.68,-,9.101517
15.7,9045.587,704.7,315.8571,81.68,-,9.101517
15.75,9063.908,704.2,319.4762,81.68,-,9.101517
15.8,9078.573,703.8,316.1429,81.68,-,9.101517
15.85,9093.243,703.4,316.2857,81.68,-,9.101517
15.9,9107.922,703,313,81.68,-,9.101517
15.95,9126.278,702.5,316.619,81.68,-,9.101517
16,9137.297,702.2,309.7619,81.68,-,9.101517
16.05,9155.671,701.7,316.8571,81.68,-,9.101517
16.1,9174.056,701.2,313.5714,81.68,-,9.101517
16.15,9188.771,700.8,313.7143,81.68,-,9.101517
16.2,9203.492,700.4,310.381,81.68,-,9.101517
16.25,9218.222,700,310.5238,81.68,-,9.101517
16.3,9232.958,699.6,310.6667,81.68,-,9.101517
16.35,9251.387,699.1,314.3333,81.68,-,9.101517
16.4,9262.449,698.8,307.4762,81.68,-,9.101517
16.45,9277.204,698.4,307.619,81.68,-,9.101517
16.5,9288.277,698.1,304.2381,81.68,-,9.101517
16.55,9310.431,697.5,314.9048,81.68,-,9.101517
16.6,9321.514,697.2,304.5714,81.68,-,9.101517
16.65,9336.298,696.8,304.7143,81.68,-,9.101517
16.7,9347.39,696.5,297.8571,81.68,-,9.101517
16.75,9362.186,696.1,301.4762,81.68,-,9.101517
16.8,9376.986,695.7,298.1429,81.68,-,9.101517
16.85,9388.093,695.4,294.7619,81.68,-,9.101517
16.9,9399.204,695.1,291.381,81.68,-,9.101517
16.95,9414.022,694.7,291.4762,81.68,-,9.101517
17,9421.436,694.5,281.0476,81.68,-,9.101517
17.05,9439.975,694,288.2381,81.68,-,9.101517
17.1,9447.394,693.8,277.8095,81.68,-,9.101517
17.15,9458.523,693.5,270.9048,81.68,-,9.101517
17.2,9469.658,693.2,267.5238,81.68,-,9.101517
17.25,9480.796,692.9,264.1429,81.68,-,9.101517
17.3,9491.94,692.6,260.7143,81.68,-,9.101517
17.35,9503.087,692.3,257.2857,81.68,-,9.101517
17.4,9514.236,692,250.3333,81.68,-,9.101517
17.45,9525.391,691.7,250.4286,81.68,-,9.101517
17.5,9532.829,691.5,243.4762,81.68,-,9.101517
17.55,9543.99,691.2,243.5714,81.68,-,9.101517
17.6,9555.154,690.9,233.0952,81.68,-,9.101517
17.65,9566.325,690.6,233.1429,81.68,-,9.101517
17.7,9573.771,690.4,226.1429,81.68,-,9.101517
17.75,9584.948,690.1,226.2381,81.68,-,9.101517
17.8,9596.127,689.8,222.8095,81.68,-,9.101517
17.85,9607.31,689.5,219.381,81.68,-,9.101517
17.9,9614.768,689.3,215.9048,81.68,-,9.101517
17.95,9625.957,689,216,81.68,-,9.101517
18,9633.42,688.8,209,81.86,-,9.120965
18.05,9648.348,688.4,216.1905,81.86,-,9.120965
18.1,9655.815,688.2,205.619,81.86,-,9.120965
18.15,9667.019,687.9,209.2381,81.86,-,9.120965
18.2,9678.229,687.6,209.2857,81.86,-,9.120965
18.25,9689.44,687.3,209.3333,81.86,-,9.120965
18.3,9696.918,687.1,205.8571,81.86,-,9.120965
18.35,9708.137,686.8,205.9048,81.86,-,9.120965
18.4,9719.358,686.5,205.9524,81.86,-,9.120965
18.45,9726.843,686.3,202.4762,81.86,-,9.120965
18.5,9738.072,686,202.5714,81.86,-,9.120965
18.55,9749.305,685.7,206.1905,81.86,-,9.120965
18.6,9760.542,685.4,206.2857,81.86,-,9.120965
18.65,9771.785,685.1,206.381,81.86,-,9.120965
18.7,9779.279,684.9,202.9048,81.86,-,9.120965
18.75,9790.529,684.6,206.5238,81.86,-,9.120965
18.8,9798.028,684.4,203,81.86,-,9.120965
18.85,9809.284,684.1,203.0476,81.86,-,9.120965
18.9,9816.788,683.9,199.5238,81.86,-,9.120965
18.95,9828.051,683.6,203.1429,81.86,-,9.120965
19,9831.805,683.5,196.0476,81.86,-,9.120965
19.05,9846.828,683.1,203.2381,81.86,-,9.120965
19.1,9854.341,682.9,196.1429,81.86,-,9.120965
19.15,9865.617,682.6,199.8095,81.86,-,9.120965
19.2,9873.134,682.4,196.2857,81.86,-,9.120965
19.25,9880.655,682.2,192.7619,81.86,-,9.120965
19.3,9891.938,681.9,192.8571,81.86,-,9.120965
19.35,9899.464,681.7,192.9048,81.86,-,9.120965
19.4,9906.991,681.5,189.4286,81.86,-,9.120965
19.45,9918.284,681.2,189.5238,81.86,-,9.120965
19.5,9922.051,681.1,185.9524,81.86,-,9.120965
19.55,9933.349,680.8,186,81.86,-,9.120965
19.6,9940.884,680.6,182.4762,81.86,-,9.120965
19.65,9952.189,680.3,182.5238,81.86,-,9.120965
19.7,9955.957,680.2,175.381,81.86,-,9.120965
19.75,9967.268,679.9,179,81.86,-,9.120965
19.8,9971.04,679.8,171.8571,81.86,-,9.120965
19.85,9982.356,679.5,175.4762,81.86,-,9.120965
19.9,9986.128,679.4,168.3333,81.86,-,9.120965
19.95,9997.451,679.1,171.9524,81.86,-,9.120965
20,9997.451,679.1,161.2381,81.86,-,9.101517
20.05,10008.78,678.8,168.4762,81.86,-,9.101517
20.1,10020.11,678.5,165,81.86,-,9.101517
20.15,10027.66,678.3,165.0476,81.86,-,9.101517
20.2,10035.22,678.1,161.4762,81.86,-,9.101517
20.25,10039,678,157.9524,81.86,-,9.101517
20.3,10046.56,677.8,158,81.86,-,9.101517
20.35,10054.12,677.6,154.4286,81.86,-,9.101517
20.4,10061.68,677.4,154.4286,81.86,-,9.101517
20.45,10069.25,677.2,154.4286,81.86,-,9.101517
20.5,10076.82,677,150.8571,81.86,-,9.101517
20.55,10088.17,676.7,158.0952,81.86,-,9.101517
20.6,10095.74,676.5,154.5238,81.86,-,9.101517
20.65,10103.32,676.3,154.5238,81.86,-,9.101517
20.7,10107.1,676.2,147.381,81.86,-,9.101517
20.75,10118.47,675.9,154.619,81.86,-,9.101517
20.8,10122.26,675.8,147.4762,81.86,-,9.101517
20.85,10129.84,675.6,151.1429,81.86,-,9.101517
20.9,10137.42,675.4,147.619,81.86,-,9.101517
20.95,10145,675.2,151.2857,81.86,-,9.101517
21,10145,675.2,140.5238,81.86,-,9.120965
21.05,10156.38,674.9,151.381,81.86,-,9.120965
21.1,10163.97,674.7,147.8095,81.86,-,9.120965
21.15,10171.56,674.5,144.2381,81.86,-,9.120965
21.2,10179.15,674.3,144.2857,81.86,-,9.120965
21.25,10186.74,674.1,144.3333,81.86,-,9.120965
21.3,10190.54,674,144.3333,81.86,-,9.120965
21.35,10198.14,673.8,144.381,81.86,-,9.120965
21.4,10201.93,673.7,140.8095,81.86,-,9.120965
21.45,10209.53,673.5,140.8571,81.86,-,9.120965
21.5,10213.33,673.4,137.2857,81.86,-,9.120965
21.55,10220.94,673.2,137.3333,81.86,-,9.120965
21.6,10228.54,673,133.7619,81.86,-,9.120965
21.65,10236.15,672.8,133.8095,81.86,-,9.120965
21.7,10239.95,672.7,130.2381,81.86,-,9.120965
21.75,10243.75,672.6,130.2381,81.86,-,9.120965
21.8,10251.36,672.4,126.6667,81.86,-,9.120965
21.85,10255.17,672.3,126.6667,81.86,-,9.120965
21.9,10258.97,672.2,123.0476,81.86,-,9.120965
21.95,10262.78,672.1,119.4286,81.86,-,9.120965
22,10262.78,672.1,112.1905,81.86,-,9.101517
22.05,10270.39,671.9,119.4286,81.86,-,9.101517
22.1,10274.2,671.8,112.1905,81.86,-,9.101517
22.15,10281.82,671.6,112.1905,81.86,-,9.101517
22.2,10285.63,671.5,108.5714,81.86,-,9.101517
22.25,10285.63,671.5,101.3333,81.86,-,9.101517
22.3,10289.43,671.4,97.71429,81.86,-,9.101517
22.35,10293.24,671.3,97.71429,81.86,-,9.101517
22.4,10297.05,671.2,94.09524,81.86,-,9.101517
22.45,10300.87,671.1,94.09524,81.86,-,9.101517
22.5,10300.87,671.1,86.85714,81.86,-,9.101517
22.55,10304.68,671,86.85714,81.86,-,9.101517
22.6,10308.49,670.9,83.2381,81.86,-,9.101517
22.65,10308.49,670.9,76,81.86,-,9.101517
22.7,10312.3,670.8,72.38095,81.86,-,9.101517
22.75,10316.11,670.7,72.38095,81.86,-,9.101517
22.8,10316.11,670.7,68.7619,81.86,-,9.101517
22.85,10319.93,670.6,65.14286,81.86,-,9.101517
22.9,10323.74,670.5,65.14286,81.86,-,9.101517
22.95,10323.74,670.5,61.52381,81.86,-,9.101517
23,10323.74,670.5,57.90476,81.86,-,9.120965
23.05,10327.55,670.4,61.52381,81.86,-,9.120965
23.1,10327.55,670.4,54.28571,81.86,-,9.120965
23.15,10327.55,670.4,50.66667,81.86,-,9.120965
23.2,10331.37,670.3,47.04762,81.86,-,9.120965
23.25,10331.37,670.3,43.42857,81.86,-,9.120965
23.3,10335.18,670.2,47.04762,81.86,-,9.120965
23.35,10335.18,670.2,43.42857,81.86,-,9.120965
23.4,10335.18,670.2,39.80952,81.86,-,9.120965
23.45,10339,670.1,39.80952,81.86,-,9.120965
23.5,10339,670.1,36.19048,81.86,-,9.120965
23.55,10339,670.1,36.19048,81.86,-,9.120965
23.6,10339,670.1,32.57143,81.86,-,9.120965
23.65,10339,670.1,28.95238,81.86,-,9.120965
23.7,10342.81,670,32.57143,81.86,-,9.120965
23.75,10342.81,670,28.95238,81.86,-,9.120965
23.8,10342.81,670,25.33333,81.86,-,9.120965
23.85,10342.81,670,25.33333,81.86,-,9.120965
23.9,10346.63,669.9,25.33333,81.86,-,9.120965
23.95,10346.63,669.9,21.71428,81.86,-,9.120965
24,10346.63,669.9,21.71428,81.86,-,9.101517
24.05,10346.63,669.9,21.71428,81.86,-,9.101517
24.1,10346.63,669.9,18.09524,81.86,Drogue,9.101517
24.15,10342.81,670,14.47619,81.86,-,9.101517
24.2,10039,678,-274.8571,81.86,-,9.101517
24.25,10054.12,677.6,-264.0952,81.86,-,9.101517
24.3,10354.26,669.7,21.76191,81.86,-,9.101517
24.35,10361.9,669.5,25.42857,81.86,-,9.101517
24.4,10361.9,669.5,25.42857,81.86,-,9.101517
24.45,10358.08,669.6,21.80952,81.86,-,9.101517
24.5,10358.08,669.6,18.19048,81.86,-,9.101517
